"facility_name","RN_Fluctuation","CNA_Fluctuation","avg_census"
"OHMAN FAMILY LIVING AT HOLLY","16.58291732331274","26.10477850884203","80.4"
"MAJESTIC OAKS","16.579070032954483","30.356823081160762","118.38888888888889"
"BEAR HILL HEALTHCARE AND REHABILITATION CENTER","16.578522411177282","33.831817651594136","153.07777777777778"
"SOUTHPOINTE HEALTHCARE CENTER","16.578517123825304","22.947976398508803","94.76666666666667"
"THE LAURELS OF CHATHAM","16.570162124742126","24.63932479965552","122.74444444444444"
"PIKE CREEK NURSING & REHABILITATION CENTER","16.56524383674404","24.461214171654696","127.91111111111111"
"JOYCE EISENBERG KEEFER MEDICAL CENTER D/P SNF","16.56427757564157","24.405037145982064","232.67777777777778"
"OMNI CONTINUING CARE","16.560136305559038","31.50973360113718","87.9"
"RIVER BEND NURSING CENTER","16.556071506255364","20.814469873319904","88.33333333333333"
"BLUEGRASS CARE & REHABILITATION CENTER","16.554398920452865","22.462040662594866","110.27777777777777"
"COASTAL VIEW HEALTHCARE CENTER","16.550423648356936","20.48104719750438","84.95555555555555"
"WESTMONT MANOR HLTH & RHB","16.547473397687067","20.377873886760174","85.37777777777778"
"DELMAR GARDENS OF O'FALLON","16.544156690264003","27.459216188265735","150.5222222222222"
"CITIZENS CARE CENTER","16.54205022695176","22.73211212984697","108.65555555555555"
"AUTUMN LAKE HEALTHCARE AT OVERLEA","16.541540294473364","20.350751988503447","129.73333333333332"
"PRUITTHEALTH - AUSTELL","16.540349031003412","32.957326852437944","114.61111111111111"
"CAREONE AT NEW MILFORD","16.539176243437446","30.92472991151055","168.88888888888889"
"ARNOLD WALTER NURSING & REHABILITATION CENTER","16.523051674950086","26.01015719631875","147.65555555555557"
"ENGLEWOOD HEALTH AND REHAB","16.522456628289508","20.764067625817873","90.37777777777778"
"TALLMADGE HEALTH & REHAB CENTER","16.506968244251958","21.515467257320417","82.32222222222222"
"PALM VALLEY POST ACUTE","16.496338625771614","36.61339302256967","147.05555555555554"
"SIGNATURE HEALTHCARE AT ROCKFORD REHAB & WELLNESS","16.49286159334928","23.82107853224846","99.73333333333333"
"DEER MEADOWS REHABILITATION CENTER","16.489023030885335","29.616831143014068","191.83333333333334"
"REGENCY HEIGHTS-DETROIT","16.48423529342483","39.88492212104669","148.35555555555555"
"SANDY SPRINGS CENTER FOR NURSING AND HEALING LLC","16.481382073605957","28.178056143078727","146.61111111111111"
"STERLING CARE BETHESDA","16.464079645636687","25.172343595192682","173.11111111111111"
"GREEN MEADOWS SKILLED NURSING AND REHAB","16.452710710370845","24.042750439176462","99.65555555555555"
"BOYNTON BEACH REHABILITATION CENTER","16.442239915328095","26.70924503401661","138.38888888888889"
"BRYAN HEALTHCARE AND REHABILITATION","16.400293874567417","24.26723253839446","99.31111111111112"
"VILLA MARIA NURSING CENTER","16.396429591870703","25.875192972387495","193.64444444444445"
"SALEM HILLS REHABILITATION AND NURSING CENTER","16.39432452185313","23.165324274690402","120.65555555555555"
"BLUE HERON HEALTH AND REHABILITATION","16.393538243156588","23.64194134948972","90.2"
"WILMINGTON REHAB CENTER","16.393117798064115","22.74905268548281","121.12222222222222"
"ELKTON NURSING AND REHABILITATION CENTER","16.392267367974785","25.281270577445024","176.62222222222223"
"GATEWAY VISTA","16.38292198134056","23.83431956918096","65.96666666666667"
"JEWISH HOME FOR REHABILITATION AND NURSING  THE","16.366477301970182","21.841079193221987","139.04444444444445"
"CANTERBURY ON THE LAKE","16.362665637653613","22.54049471206073","97.71111111111111"
"PLACE AT DEANS BRIDGE  THE","16.353495066441734","21.27864868084727","74.22222222222223"
"OUR LADYS CENTER FOR REHABILITATION & HEALTHCARE","16.353492021050215","21.42672501384687","157.1888888888889"
"ESPECIALLY KIDZ HEALTH & REHAB","16.326711302695507","44.513250823559765","115.86666666666666"
"ELLICOTT CENTER FOR REHABILITATION AND NURSING","16.325180453946984","36.18766803981448","153.65555555555557"
"BROOKSHIRE HEALTHCARE CENTER","16.315242838413546","24.27146269538124","116.85555555555555"
"ASPEN TRACE HEALTH & LIVING COMMUNITY","16.31334058598997","40.52849440683572","99.41111111111111"
"LIVIA HEALTH AND SENIOR LIVING","16.311051883479738","20.63946670411356","74.68888888888888"
"LA JOLLA NURSING AND REHABILITATION CENTER","16.31011986903338","21.993547547273288","141.4111111111111"
"BURBANK REHABILITATION CENTER","16.310008858976648","23.30446757937167","99.4888888888889"
"FAIRVIEW COMMONS NURSING & REHABILITATION CENTER","16.308824513184568","28.755926790491706","122.05555555555556"
"HUNTERDON CARE CENTER","16.305339124273154","25.647747812482173","164.8"
"GENERATIONS AT ROCK ISLAND","16.298242871641058","20.54748055535923","69.46666666666667"
"OHIO VETERANS HOME","16.296420476278595","31.990293276350126","180.07777777777778"
"PACIFICA HOSPITAL OF THE VALLEY DP SNF","16.278868830384276","36.05024032739673","59.41111111111111"
"PARK TERRACE NURSING AND REHABILITATION CENTER","16.278514656221294","22.46506054092285","90.53333333333333"
"RULEME CENTER","16.27589382043242","21.403172262098867","123.56666666666666"
"AUTUMN CARE OF MYRTLE GROVE","16.270262768299805","25.063015920308708","88.92222222222222"
"JACKSONVILLE NURSING AND REHAB CENTER","16.267484591396908","29.915429199365875","145.03333333333333"
"LIFE CARE CENTER OF WICHITA","16.26410533043412","24.524141464746666","110.26666666666667"
"ASPIRE AT TALLAHASSEE","16.262891577955482","21.106503911764726","137.11111111111111"
"TERRACE OF JACKSONVILLE  THE","16.261553382575613","25.57059233473953","174.87777777777777"
"MENNONITE FRIENDSHIP COMMUNITIES INC","16.254901116959704","21.000417080087686","68.55555555555556"
"WEST ORANGE CENTER FOR NURSING AND HEALING","16.253615030526266","26.36885153260499","111.5"
"GATEWAY POST-ACUTE AND REHABILITATION CENTER","16.25246941739038","21.670863864438182","115.25555555555556"
"RIO HONDO SUBACUTE &  NURSING CENTER","16.251591271145973","33.876913363099085","171.14444444444445"
"SATURN NURSING AND REHABILITATION CENTER","16.245742743973594","22.708404374008385","100.14444444444445"
"THE VILLAGE OF EAST HARBOR","16.23727920316713","27.111606145663696","93.46666666666667"
"MOUNT CARMEL REHABILITATION AND NURSING CENTER","16.23492320910205","20.33506574440993","107.8"
"SIGNATURE HEALTHCARE OF EAST LOUISVILLE","16.2335397815093","25.89992007210868","107.43333333333334"
"WYANT WOODS HEALTHCARE CENTER","16.224633519249593","28.30041889134714","162.27777777777777"
"HIGHLANDS LAKE CENTER","16.220893156402095","26.99146353408654","168.0888888888889"
"DYER NURSING AND REHABILITATION CENTER","16.220615323200768","20.61139130209158","110.1"
"THE CENTER AT TUCSON","16.217109437196537","24.626269210196163","91.65555555555555"
"O'NEILL HEALTHCARE BAY VILLAGE","16.20948829925994","21.5824799550755","114.53333333333333"
"ATLANTIC SHORES REHABILITATION & HEALTH CENTER","16.209162006393274","26.787867602037192","155.37777777777777"
"HERITAGE HEALTH CARE & REHAB INC","16.201767225705815","22.27332132163116","139.92222222222222"
"BELLE MAISON NURSING & REHABILITATION L L C","16.19970344500452","28.267971820325002","116.85555555555555"
"CAREONE AT MADISON AVENUE","16.19959675674517","23.140939693271754","106.43333333333334"
"WEST LAWRENCE CARE CENTER  L L C","16.198555262335564","20.048249384192786","165.96666666666667"
"HAMDEN REHABILITATION & HEALTH CARE CENTER","16.19816615443063","22.5083706166224","135.65555555555557"
"SUN CITY POST ACUTE","16.19347520197344","24.03501726675227","103.76666666666667"
"OAK FOREST HEALTH AND REHABILITATION","16.18940762228527","30.0931801592148","137.96666666666667"
"COTTONWOOD HEALTHCARE CENTER","16.17825115648926","20.05114424705061","91.44444444444444"
"SIGNATURE HEALTHCARE OF COSHOCTON","16.173783629481026","20.16192477839339","52.81111111111111"
"LAKE PLEASANT POST ACUTE REHABILITATION CENTER","16.166374868641267","26.33860059090868","110.57777777777778"
"WINDSOR VALLEJO NURSING & REHABILITATION CENTER","16.16510820860875","25.19151621774412","151.45555555555555"
"ADELPHI NURSING AND REHABILITATION CENTER","16.163741578691543","25.882986593634094","164.1"
"GOOD SHEPHERD HEALTH AND REHABILITATION","16.163368679151464","23.104230776726773","94.4"
"MAIN STREET CARE CENTER","16.16232081560929","23.707162278939055","100.02222222222223"
"PALM GARDEN OF SUN CITY","16.16029696219382","20.210368937271223","124.82222222222222"
"COMPLETE CARE AT MONMOUTH  LLC","16.158880191640623","23.90035353552382","88.05555555555556"
"JEWISH HEALTHCARE CENTER","16.15839357538264","25.39238172294393","139.7111111111111"
"REHABILITATION CENTER OF SOUTH GEORGIA","16.156704318086717","24.59119370088696","121.4888888888889"
"DIABLO VALLEY POST ACUTE","16.14419569791051","38.027061425943494","177.5"
"MAGNOLIA RIDGE","16.13556719543392","25.888896396310905","138.96666666666667"
"WILLOW SPRINGS REHABILITATION AND HEALTHCARE CTR","16.130263273066156","20.638762007228326","134.75555555555556"
"WINDBER WOODS SENIOR LIVING & REHABILITATION CTR","16.12980204280656","21.80938182056723","95.85555555555555"
"SANTE OF NORTH SCOTTSDALE","16.126369466719197","20.320950346715133","68.67777777777778"
"HAINES CITY REHABILITATION AND NURSING CENTER","16.12469219452944","20.027712310308402","112.2"
"LAKESIDE CENTER FOR REHABILITATION AND HEALING","16.118913070908047","26.77475227804287","117.67777777777778"
"SANTA CRUZ POST ACUTE","16.116766964710113","27.147402456784498","132.33333333333334"
"RIDGEVIEW POST ACUTE","16.113674607710873","21.724972068017586","99.82222222222222"
"BLAIRE HOUSE OF MILFORD","16.112081021190633","23.02056073961295","62.91111111111111"
"ANDERSON MILL CENTER FOR NURSING AND HEALING LLC","16.11133359547617","27.883642773713863","143.2111111111111"
"LIFE CARE CENTER OF HILLIARD","16.105032398944253","22.09823774552799","111.91111111111111"
"ALLIANCE HEALTH AT MAPLES","16.103616560568753","22.23159650408711","133.4"
"MEDILODGE AT THE SHORE","16.10001854573523","22.71643479719057","109.41111111111111"
"EXCEL AT WOODBURY FOR REHAB AND NURSING  L L C","16.081687152562964","21.295862669701137","112.72222222222223"
"WEST ALTAMONTE NURSING & REHABILITATION CENTER","16.06936926137053","21.519252640034136","108.23333333333333"
"PARK CRESCENT HEALTHCARE & REHABILITATION CENTER","16.065098055677705","23.002882993554024","167.06666666666666"
"WEST VIEW HEALTHY LIVING","16.058923421412526","30.016505234346255","84.17777777777778"
"ROSEWOOD REHAB AND HEALTHCARE CENTER","16.055230933522743","32.9375049032895","254.85555555555555"
"CHELSEA RETIREMENT COMMUNITY","16.05496767959423","22.219755491036132","80.86666666666666"
"PINE VIEW HEALTHCARE AND REHABILITATION CENTER","16.04271122192205","28.490028981307198","150.9"
"SOUTH MOUNTAIN POST ACUTE","16.03909221023984","22.871187932479312","109.03333333333333"
"OAKS - SCENIC VIEW SKILLED NURSING  THE","16.02550668234024","22.88188132854427","115.76666666666667"
"WINDSOR POST-ACUTE CARE CENTER OF HAYWARD","16.02515274172762","20.197686472133196","87.2"
"NORTH ADAMS COMMONS NURSING & REHABILITATION CENTE","16.01309617922514","20.688099097055254","91.35555555555555"
"CHARLENE MANOR EXTENDED CARE FACILITY","16.012796896498667","22.642553164073522","117.76666666666667"
"COMPLETE CARE AT COURT HOUSE  LLC","16.012036864720923","22.62590868350715","102.36666666666666"
"LAKELAND NURSING & REHABILITATION","16.01178486687597","24.81719529667026","149.88888888888889"
"EVENTIDE FARGO","16.003052874245068","23.198663372525534","96.21111111111111"
"ROSE GARDEN NURSING AND REHABILITATION CENTER","15.996643511158535","22.523383509565942","111.36666666666666"
"BROOKSIDE HEALTHCARE & REHABILITATION CENTER","15.99651886482678","22.627958556329514","114.8"
"HOPE CREEK NURSING & REHAB","15.982357040789573","24.360471757945557","146.48888888888888"
"FAIRVIEW NURSING HOME","15.980590689969823","25.929482068599285","95.45555555555555"
"BRICKYARD HEALTHCARE - TERRACE CARE CENTER","15.977959577829916","20.879376651411285","126.5"
"HAMPDEN HILLS POST ACUTE","15.9729755962174","29.362589520053408","172.7"
"BRANDON WOODS OF NEW BEDFORD","15.972128226377572","20.143841431430584","105.67777777777778"
"FRIENDSHIP VILLAGE RETIREMENT","15.96518814505249","20.660974233899452","63.0"
"LIFE CARE CENTER OF LEOMINSTER","15.952375637002785","25.593640740050745","110.96666666666667"
"GRACE SKILLED AND NURSING THERAPY NORMAN","15.943682686408481","21.00357061748349","108.33333333333333"
"KENSINGTON GARDENS REHAB AND NURSING CENTER","15.935088885997317","22.110291693314757","133.15555555555557"
"MARY ANN MORSE NURSING & REHABILITATION","15.932393918449735","20.965745357396425","111.22222222222223"
"RIVER VALLEY CARE CENTER","15.932226366501649","26.340145597976786","97.38888888888889"
"JACKSONVILLE CENTER FOR REHABILITATION AND HEALTHC","15.924814570384283","22.821932927562273","107.63333333333334"
"SUNNYSIDE NURSING CENTER","15.918677164088217","43.16286207744791","215.11111111111111"
"ATLAS HEALTHCARE AT DAUGHTERS OF MIRIAM","15.913310685523323","27.338958954585422","188.45555555555555"
"THE STEWART HEALTH CENTER","15.901518652397534","24.139722334190452","55.94444444444444"
"FALLSVIEW NURSING AND REHABILITATION CENTER","15.898509879471707","24.372456836484602","94.57777777777778"
"MANOR AT PENN VILLAGE  THE","15.897137069665973","21.645963749453873","125.07777777777778"
"SANCTUARY POINTE NURSING & REHABILITATION CENTER","15.896501857221512","22.66388002062687","113.61111111111111"
"OUR LADY OF MERCY LIFE CENTER","15.889682894001066","32.1276498514726","136.72222222222223"
"THE LAURELS OF SUMMIT RIDGE","15.886279456730982","22.6982123676681","54.94444444444444"
"LEGACY HILLSBORO","15.88009185791223","21.455473883150702","78.82222222222222"
"GARDEN SPRING NURSING AND REHABILITATION CENTER","15.875946131365366","20.906067584008174","124.63333333333334"
"BRANDON WOODS OF DARTMOUTH","15.87474498152788","31.477716488303823","101.11111111111111"
"ATHENE NURSING AND REHABILITATION","15.871731568881264","23.43856381010353","128.65555555555557"
"BUCKHEAD CENTER FOR NURSING AND HEALING","15.86242251958265","23.13338369135038","132.86666666666667"
"KINGSTON CARE CENTER OF SYLVANIA","15.85587199286694","24.29457128290649","114.38888888888889"
"WHITE BLOSSOM CARE CENTER","15.855330570897003","32.534143624402276","149.74444444444444"
"A.G. RHODES HOME WESLEY WOODS","15.854554852050015","25.634371332101498","130.74444444444444"
"MOUNTAIN CITY NURSING & REHABILITATION CENTER","15.837832989640356","25.38306397045605","233.94444444444446"
"ROSEWALK VILLAGE AT LAFAYETTE","15.832428616337083","23.11408907621322","103.0"
"SKY VIEW REHABILITATION & HEALTH CARE CENTER L L C","15.808851810553476","28.26132013866346","176.54444444444445"
"ANAHEIM HEALTHCARE CENTER  LLC","15.801962540352259","40.32086297049225","217.2888888888889"
"CORONADO RIDGE SKILLED NURSING & REHABILITATION CE","15.801053313212138","23.53824680487559","109.06666666666666"
"BRIDGEWALK ON HARDEN HEALTH AND REHABILITATION  LL","15.800163178248031","22.865605927298326","99.37777777777778"
"GLENDORA GRAND  INC","15.796981830853186","44.62969329557904","309.2"
"GULFPORT CARE CENTER","15.766879355321286","21.41862439626479","70.82222222222222"
"PLEASANTON NURSING AND REHABILITATION CENTER","15.750708025201723","22.79131442678294","124.41111111111111"
"BAYPOINTE REHAB CENTER","15.747150332784413","21.458075513736226","129.5"
"CARMEL MANOR","15.74069613038647","25.855406330530837","84.15555555555555"
"MONTEREY PARK REHABILITATION & HEALTH CARE CENTER","15.739949372990877","27.904798020112544","91.15555555555555"
"EMMANUEL POST ACUTE CARE - HAYWARD","15.728557919582185","23.030485365159276","96.5111111111111"
"SOUTH HAMPTON NURSING & REHABILITATION CENTER","15.725131963862781","23.23707892069358","75.8"
"LANDMARK OF ACADIANA","15.719428588202906","25.166477368259066","120.73333333333333"
"OVERLOOK MASONIC HEALTH CENTER","15.712550992971853","26.128061468347024","110.23333333333333"
"CAMELOT CARE CENTER","15.711528215667716","23.135072003039614","86.16666666666667"
"MONT MARIE REHABILITATION & HEALTHCARE CENTER","15.708248517556092","23.335528611603102","79.72222222222223"
"PEARL OF NAPERVILLE  THE","15.696310598255527","21.033731028805505","81.17777777777778"
"CORNER VIEW NURSING AND REHABILITATION CENTER","15.677196032774885","29.584088734276403","147.0"
"PROMEDICA SKILLED NURSING & REHAB (WASHINGTON TWP)","15.676388499889423","22.27692930535771","124.56666666666666"
"SHARP CHULA VISTA MED CTR SNF","15.673894936084999","21.409956785763416","81.06666666666666"
"WEST CHESTER REHABILITATION AND HEALTHCARE CENTER","15.669852827172319","20.092802987578118","167.7111111111111"
"MEDILODGE OF FARMINGTON","15.667385492441959","21.160032265654824","67.6"
"SPRING CREEK POST-ACUTE AND REHABILITATION CENTER","15.665462475463793","25.23489492532675","134.86666666666667"
"WESTBURY CENTER OF JACKSON FOR NURSING AND HEALING","15.658578526184108","34.118366334693036","180.38888888888889"
"WATERS OF WAKARUSA SKILLED NURSING FACILITY  THE","15.65137038150258","23.979685487580497","98.17777777777778"
"AUTUMN LAKE HEALTHCARE AT LONG VIEW","15.605489190164427","24.389137296005938","101.16666666666667"
"QUALITY LIFE SERVICES - CHICORA","15.592771381342434","22.36053251785158","103.96666666666667"
